date,channel,campaign,ad_set,creative,impressions,clicks,spend,conversions,orders,revenue,cogs,returns,returned_value,new_customers,returning_customers,ctr,cvr,aov,cac,roas,profit,funnel_step
2025-09-13,Amazon,Amazon_Camp_1,Amazon_Camp_1_AS2,Amazon_Camp_1_AS2_CR2,700,44,25.78,8,8,467.12,221.12,0,0.0,0,8,0.0629,0.1818,58.39,3.22,18.12,220.22,total
2025-09-13,Amazon,Amazon_Camp_2,Amazon_Camp_2_AS1,Amazon_Camp_2_AS1_CR1,731,68,42.74,7,7,358.51,185.59,0,0.0,1,6,0.093,0.1029,51.22,6.11,8.39,130.18,total
2025-09-13,Amazon,Amazon_Camp_2,Amazon_Camp_2_AS1,Amazon_Camp_2_AS1_CR2,658,37,22.16,1,1,39.0,21.22,0,0.0,0,1,0.0562,0.027,39.0,22.16,1.76,-4.38,total
2025-09-13,Amazon,Amazon_Camp_2,Amazon_Camp_2_AS2,Amazon_Camp_2_AS2_CR1,804,33,21.69,7,7,327.05,168.33,0,0.0,2,5,0.041,0.2121,46.72,3.1,15.08,137.03,total
2025-09-13,Amazon,Amazon_Camp_2,Amazon_Camp_2_AS2,Amazon_Camp_2_AS2_CR2,674,30,19.5,1,1,57.5,33.96,0,0.0,0,1,0.0445,0.0333,57.5,19.5,2.95,4.04,total
2025-09-13,Amazon,Amazon_Camp_3,Amazon_Camp_3_AS1,Amazon_Camp_3_AS1_CR1,943,69,40.49,5,5,320.37,149.84,0,0.0,1,4,0.0732,0.0725,64.07,8.1,7.91,130.04,total
2025-09-13,Amazon,Amazon_Camp_3,Amazon_Camp_3_AS1,Amazon_Camp_3_AS1_CR2,850,48,28.53,6,6,291.45,145.65,0,0.0,2,4,0.0565,0.125,48.58,4.75,10.22,117.27,total
2025-09-13,Amazon,Amazon_Camp_3,Amazon_Camp_3_AS2,Amazon_Camp_3_AS2_CR1,568,34,18.82,5,5,308.99,149.32,0,0.0,1,4,0.0599,0.1471,61.8,3.76,16.42,140.85,total
2025-09-13,Amazon,Amazon_Camp_3,Amazon_Camp_3_AS2,Amazon_Camp_3_AS2_CR2,802,82,51.73,9,9,424.37,206.77,0,0.0,2,7,0.1022,0.1098,47.15,5.75,8.2,165.87,total
2025-09-13,TikTok,TikTok_Camp_1,TikTok_Camp_1_AS1,TikTok_Camp_1_AS1_CR1,3130,40,5.96,2,2,64.89,36.65,0,0.0,0,2,0.0128,0.05,32.45,2.98,10.89,22.28,total
2025-09-13,TikTok,TikTok_Camp_1,TikTok_Camp_1_AS1,TikTok_Camp_1_AS1_CR2,2798,38,7.31,1,1,28.62,16.09,0,0.0,1,0,0.0136,0.0263,28.62,7.31,3.92,5.22,total
2025-09-13,TikTok,TikTok_Camp_1,TikTok_Camp_1_AS2,TikTok_Camp_1_AS2_CR1,3129,60,12.84,2,2,66.01,35.88,0,0.0,0,2,0.0192,0.0333,33.01,6.42,5.14,17.29,total
2025-09-13,TikTok,TikTok_Camp_1,TikTok_Camp_1_AS2,TikTok_Camp_1_AS2_CR2,3240,59,11.46,2,2,61.88,31.4,0,0.0,1,1,0.0182,0.0339,30.94,5.73,5.4,19.02,total
2025-09-13,TikTok,TikTok_Camp_2,TikTok_Camp_2_AS1,TikTok_Camp_2_AS1_CR1,2914,52,9.23,2,2,79.12,37.44,0,0.0,0,2,0.0178,0.0385,39.56,4.62,8.57,32.45,total
2025-09-13,TikTok,TikTok_Camp_2,TikTok_Camp_2_AS1,TikTok_Camp_2_AS1_CR2,2956,41,7.15,1,1,36.8,20.05,0,0.0,0,1,0.0139,0.0244,36.8,7.15,5.15,9.6,total
2025-09-13,TikTok,TikTok_Camp_2,TikTok_Camp_2_AS2,TikTok_Camp_2_AS2_CR1,2867,39,6.93,1,1,36.0,19.76,0,0.0,0,1,0.0136,0.0256,36.0,6.93,5.19,9.31,total
2025-09-13,TikTok,TikTok_Camp_2,TikTok_Camp_2_AS2,TikTok_Camp_2_AS2_CR2,2579,24,4.93,0,0,0.0,0.0,0,0.0,0,0,0.0093,0.0,41.77,,0.0,-4.93,total
2025-09-13,TikTok,TikTok_Camp_3,TikTok_Camp_3_AS1,TikTok_Camp_3_AS1_CR1,3443,50,10.51,0,0,0.0,0.0,0,0.0,0,0,0.0145,0.0,35.6,,0.0,-10.51,total
2025-09-13,TikTok,TikTok_Camp_3,TikTok_Camp_3_AS1,TikTok_Camp_3_AS1_CR2,4371,66,9.7,0,0,0.0,0.0,0,0.0,0,0,0.0151,0.0,33.2,,0.0,-9.7,total
2025-09-13,TikTok,TikTok_Camp_3,TikTok_Camp_3_AS2,TikTok_Camp_3_AS2_CR1,2948,23,4.43,0,0,0.0,0.0,0,0.0,0,0,0.0078,0.0,31.84,,0.0,-4.43,total
2025-09-13,TikTok,TikTok_Camp_3,TikTok_Camp_3_AS2,TikTok_Camp_3_AS2_CR2,1873,37,7.23,1,1,33.66,15.49,0,0.0,0,1,0.0198,0.027,33.66,7.23,4.66,10.94,total
2025-09-14,Meta,Meta_Camp_1,Meta_Camp_1_AS1,Meta_Camp_1_AS1_CR1,2023,29,8.22,1,1,49.83,21.22,0,0.0,0,1,0.0143,0.0345,49.83,8.22,6.06,20.39,total
2025-09-14,Meta,Meta_Camp_1,Meta_Camp_1_AS1,Meta_Camp_1_AS1_CR2,1325,16,5.27,0,0,0.0,0.0,0,0.0,0,0,0.0121,0.0,43.79,,0.0,-5.27,total
2025-09-14,Meta,Meta_Camp_1,Meta_Camp_1_AS2,Meta_Camp_1_AS2_CR1,2533,36,12.91,2,2,98.2,46.06,0,0.0,1,1,0.0142,0.0556,49.1,6.46,7.61,39.23,total
2025-09-14,Meta,Meta_Camp_1,Meta_Camp_1_AS2,Meta_Camp_1_AS2_CR2,1537,25,8.85,0,0,0.0,0.0,0,0.0,0,0,0.0163,0.0,34.42,,0.0,-8.85,total
2025-09-14,Meta,Meta_Camp_2,Meta_Camp_2_AS1,Meta_Camp_2_AS1_CR1,2955,69,27.05,1,1,41.38,21.5,0,0.0,0,1,0.0234,0.0145,41.38,27.05,1.53,-7.17,total
2025-09-14,Meta,Meta_Camp_2,Meta_Camp_2_AS1,Meta_Camp_2_AS1_CR2,2723,23,7.84,1,1,39.79,17.05,0,0.0,0,1,0.0084,0.0435,39.79,7.84,5.08,14.9,total
2025-09-14,Meta,Meta_Camp_2,Meta_Camp_2_AS2,Meta_Camp_2_AS2_CR1,2252,55,19.19,0,0,0.0,0.0,0,0.0,0,0,0.0244,0.0,46.51,,0.0,-19.19,total
2025-09-14,Meta,Meta_Camp_2,Meta_Camp_2_AS2,Meta_Camp_2_AS2_CR2,2127,51,17.06,0,0,0.0,0.0,0,0.0,0,0,0.024,0.0,35.26,,0.0,-17.06,total
2025-09-14,Meta,Meta_Camp_3,Meta_Camp_3_AS1,Meta_Camp_3_AS1_CR1,2482,48,13.63,1,1,38.92,15.19,0,0.0,0,1,0.0193,0.0208,38.92,13.63,2.86,10.1,total
2025-09-14,Meta,Meta_Camp_3,Meta_Camp_3_AS1,Meta_Camp_3_AS1_CR2,1518,23,7.21,2,2,68.62,33.45,0,0.0,1,1,0.0152,0.087,34.31,3.6,9.52,27.96,total
2025-09-14,Meta,Meta_Camp_3,Meta_Camp_3_AS2,Meta_Camp_3_AS2_CR1,3482,81,28.25,3,3,125.8,47.02,0,0.0,1,2,0.0233,0.037,41.93,9.42,4.45,50.53,total
2025-09-14,Meta,Meta_Camp_3,Meta_Camp_3_AS2,Meta_Camp_3_AS2_CR2,2202,56,16.84,5,5,255.4,114.27,0,0.0,2,3,0.0254,0.0893,51.08,3.37,15.17,124.29,total
2025-09-14,Google,Google_Camp_1,Google_Camp_1_AS1,Google_Camp_1_AS1_CR1,1325,22,10.93,3,3,186.17,79.32,0,0.0,1,2,0.0166,0.1364,62.06,3.64,17.03,95.92,total
2025-09-14,Google,Google_Camp_1,Google_Camp_1_AS1,Google_Camp_1_AS1_CR2,1490,56,18.12,4,4,296.36,114.97,0,0.0,2,2,0.0376,0.0714,74.09,4.53,16.36,163.27,total
2025-09-14,Google,Google_Camp_1,Google_Camp_1_AS2,Google_Camp_1_AS2_CR1,1123,25,11.54,2,2,126.22,55.54,0,0.0,1,1,0.0223,0.08,63.11,5.77,10.94,59.14,total
2025-09-14,Google,Google_Camp_1,Google_Camp_1_AS2,Google_Camp_1_AS2_CR2,1543,40,19.65,1,1,60.77,23.9,0,0.0,0,1,0.0259,0.025,60.77,19.65,3.09,17.22,total
2025-09-14,Google,Google_Camp_2,Google_Camp_2_AS1,Google_Camp_2_AS1_CR1,1310,41,18.61,1,1,53.23,23.5,0,0.0,0,1,0.0313,0.0244,53.23,18.61,2.86,11.12,total
2025-09-14,Google,Google_Camp_2,Google_Camp_2_AS1,Google_Camp_2_AS1_CR2,1586,60,30.66,1,1,55.33,22.66,0,0.0,0,1,0.0378,0.0167,55.33,30.66,1.8,2.01,total
2025-09-14,Google,Google_Camp_2,Google_Camp_2_AS2,Google_Camp_2_AS2_CR1,1725,50,22.92,2,2,114.11,42.65,0,0.0,0,2,0.029,0.04,57.05,11.46,4.98,48.54,total
2025-09-14,Google,Google_Camp_2,Google_Camp_2_AS2,Google_Camp_2_AS2_CR2,1464,64,28.67,3,3,174.1,62.87,0,0.0,1,2,0.0437,0.0469,58.03,9.56,6.07,82.56,total
2025-09-14,Google,Google_Camp_3,Google_Camp_3_AS1,Google_Camp_3_AS1_CR1,1643,57,31.8,4,4,275.6,111.46,0,0.0,1,3,0.0347,0.0702,68.9,7.95,8.67,132.34,total
2025-09-14,Google,Google_Camp_3,Google_Camp_3_AS1,Google_Camp_3_AS1_CR2,1538,61,22.1,1,1,49.89,16.42,0,0.0,0,1,0.0397,0.0164,49.89,22.1,2.26,11.37,total
2025-09-14,Google,Google_Camp_3,Google_Camp_3_AS2,Google_Camp_3_AS2_CR1,1221,45,20.15,3,3,204.31,69.57,0,0.0,0,3,0.0369,0.0667,68.1,6.72,10.14,114.59,total
2025-09-14,Google,Google_Camp_3,Google_Camp_3_AS2,Google_Camp_3_AS2_CR2,1409,44,20.65,0,0,0.0,0.0,0,0.0,0,0,0.0312,0.0,49.02,,0.0,-20.65,total
2025-09-14,Amazon,Amazon_Camp_1,Amazon_Camp_1_AS1,Amazon_Camp_1_AS1_CR1,365,27,17.25,0,0,0.0,0.0,0,0.0,0,0,0.074,0.0,54.72,,0.0,-17.25,total
2025-09-14,Amazon,Amazon_Camp_1,Amazon_Camp_1_AS1,Amazon_Camp_1_AS1_CR2,938,38,23.33,2,2,111.34,64.29,0,0.0,0,2,0.0405,0.0526,55.67,11.66,4.77,23.72,total
2025-09-14,Amazon,Amazon_Camp_1,Amazon_Camp_1_AS2,Amazon_Camp_1_AS2_CR1,565,42,24.0,4,4,215.26,99.63,0,0.0,2,2,0.0743,0.0952,53.81,6.0,8.97,91.63,total
2025-09-14,Amazon,Amazon_Camp_1,Amazon_Camp_1_AS2,Amazon_Camp_1_AS2_CR2,858,50,27.85,2,2,126.92,67.0,0,0.0,1,1,0.0583,0.04,63.46,13.93,4.56,32.07,total
2025-09-14,Amazon,Amazon_Camp_2,Amazon_Camp_2_AS1,Amazon_Camp_2_AS1_CR1,1030,66,41.17,4,4,236.37,105.31,0,0.0,1,3,0.0641,0.0606,59.09,10.29,5.74,89.89,total
2025-09-14,Amazon,Amazon_Camp_2,Amazon_Camp_2_AS1,Amazon_Camp_2_AS1_CR2,700,43,19.93,6,6,273.61,133.16,0,0.0,2,4,0.0614,0.1395,45.6,3.32,13.73,120.52,total
2025-09-14,Amazon,Amazon_Camp_2,Amazon_Camp_2_AS2,Amazon_Camp_2_AS2_CR1,835,68,43.49,9,9,460.48,230.85,0,0.0,3,6,0.0814,0.1324,51.16,4.83,10.59,186.14,total
2025-09-14,Amazon,Amazon_Camp_2,Amazon_Camp_2_AS2,Amazon_Camp_2_AS2_CR2,1001,73,52.01,2,2,93.49,49.57,0,0.0,0,2,0.0729,0.0274,46.75,26.0,1.8,-8.09,total
2025-09-14,Amazon,Amazon_Camp_3,Amazon_Camp_3_AS1,Amazon_Camp_3_AS1_CR1,653,59,29.69,5,5,222.09,113.79,0,0.0,1,4,0.0904,0.0847,44.42,5.94,7.48,78.61,total
2025-09-14,Amazon,Amazon_Camp_3,Amazon_Camp_3_AS1,Amazon_Camp_3_AS1_CR2,855,34,18.94,5,5,275.47,124.6,0,0.0,3,2,0.0398,0.1471,55.09,3.79,14.54,131.93,total
2025-09-14,Amazon,Amazon_Camp_3,Amazon_Camp_3_AS2,Amazon_Camp_3_AS2_CR1,1105,96,67.35,14,14,732.54,353.05,0,0.0,7,7,0.0869,0.1458,52.32,4.81,10.88,312.14,total
2025-09-14,Amazon,Amazon_Camp_3,Amazon_Camp_3_AS2,Amazon_Camp_3_AS2_CR2,733,49,31.9,4,4,231.53,120.45,0,0.0,1,3,0.0668,0.0816,57.88,7.97,7.26,79.18,total
2025-09-14,TikTok,TikTok_Camp_1,TikTok_Camp_1_AS1,TikTok_Camp_1_AS1_CR1,3154,25,5.21,0,0,0.0,0.0,0,0.0,0,0,0.0079,0.0,32.95,,0.0,-5.21,total
2025-09-14,TikTok,TikTok_Camp_1,TikTok_Camp_1_AS1,TikTok_Camp_1_AS1_CR2,2276,21,4.61,1,1,27.75,12.93,0,0.0,0,1,0.0092,0.0476,27.75,4.61,6.02,10.21,total
2025-09-14,TikTok,TikTok_Camp_1,TikTok_Camp_1_AS2,TikTok_Camp_1_AS2_CR1,2248,30,6.06,1,1,31.61,14.49,0,0.0,0,1,0.0133,0.0333,31.61,6.06,5.22,11.06,total
2025-09-14,TikTok,TikTok_Camp_1,TikTok_Camp_1_AS2,TikTok_Camp_1_AS2_CR2,3287,31,6.39,0,0,0.0,0.0,0,0.0,0,0,0.0094,0.0,25.3,,0.0,-6.39,total
2025-09-14,TikTok,TikTok_Camp_2,TikTok_Camp_2_AS1,TikTok_Camp_2_AS1_CR1,3523,45,8.4,2,2,60.76,31.72,0,0.0,0,2,0.0128,0.0444,30.38,4.2,7.23,20.64,total
2025-09-14,TikTok,TikTok_Camp_2,TikTok_Camp_2_AS1,TikTok_Camp_2_AS1_CR2,2296,22,4.36,1,1,34.75,18.17,0,0.0,0,1,0.0096,0.0455,34.75,4.36,7.97,12.22,total
2025-09-14,TikTok,TikTok_Camp_2,TikTok_Camp_2_AS2,TikTok_Camp_2_AS2_CR1,2967,44,6.53,2,2,79.22,37.71,0,0.0,1,1,0.0148,0.0455,39.61,3.27,12.13,34.98,total
2025-09-14,TikTok,TikTok_Camp_2,TikTok_Camp_2_AS2,TikTok_Camp_2_AS2_CR2,3340,37,7.76,0,0,0.0,0.0,0,0.0,0,0,0.0111,0.0,40.25,,0.0,-7.76,total
2025-09-14,TikTok,TikTok_Camp_3,TikTok_Camp_3_AS1,TikTok_Camp_3_AS1_CR1,2451,18,3.12,0,0,0.0,0.0,0,0.0,0,0,0.0073,0.0,40.19,,0.0,-3.12,total
2025-09-14,TikTok,TikTok_Camp_3,TikTok_Camp_3_AS1,TikTok_Camp_3_AS1_CR2,3063,51,10.52,0,0,0.0,0.0,0,0.0,0,0,0.0167,0.0,32.87,,0.0,-10.52,total
2025-09-14,TikTok,TikTok_Camp_3,TikTok_Camp_3_AS2,TikTok_Camp_3_AS2_CR1,3013,66,13.07,0,0,0.0,0.0,0,0.0,0,0,0.0219,0.0,28.91,,0.0,-13.07,total
2025-09-14,TikTok,TikTok_Camp_3,TikTok_Camp_3_AS2,TikTok_Camp_3_AS2_CR2,3091,46,8.9,1,1,41.29,23.22,0,0.0,1,0,0.0149,0.0217,41.29,8.9,4.64,9.17,total
2025-09-15,Meta,Meta_Camp_1,Meta_Camp_1_AS1,Meta_Camp_1_AS1_CR1,1882,39,11.14,0,0,0.0,0.0,0,0.0,0,0,0.0207,0.0,47.78,,0.0,-11.14,total
2025-09-15,Meta,Meta_Camp_1,Meta_Camp_1_AS1,Meta_Camp_1_AS1_CR2,2824,48,16.45,0,0,0.0,0.0,0,0.0,0,0,0.017,0.0,46.71,,0.0,-16.45,total
2025-09-15,Meta,Meta_Camp_1,Meta_Camp_1_AS2,Meta_Camp_1_AS2_CR1,2103,52,15.38,2,2,97.45,41.4,0,0.0,1,1,0.0247,0.0385,48.72,7.69,6.34,40.67,total
2025-09-15,Meta,Meta_Camp_1,Meta_Camp_1_AS2,Meta_Camp_1_AS2_CR2,1943,36,11.52,2,2,107.44,53.7,0,0.0,1,1,0.0185,0.0556,53.72,5.76,9.33,42.22,total
2025-09-15,Meta,Meta_Camp_2,Meta_Camp_2_AS1,Meta_Camp_2_AS1_CR1,2675,69,27.26,5,5,288.82,118.62,0,0.0,1,4,0.0258,0.0725,57.76,5.45,10.6,142.94,total
2025-09-15,Meta,Meta_Camp_2,Meta_Camp_2_AS1,Meta_Camp_2_AS1_CR2,1705,44,13.98,4,4,169.65,61.3,0,0.0,1,3,0.0258,0.0909,42.41,3.5,12.14,94.37,total
2025-09-15,Meta,Meta_Camp_2,Meta_Camp_2_AS2,Meta_Camp_2_AS2_CR1,3001,52,19.93,0,0,0.0,0.0,0,0.0,0,0,0.0173,0.0,46.84,,0.0,-19.93,total
2025-09-15,Meta,Meta_Camp_2,Meta_Camp_2_AS2,Meta_Camp_2_AS2_CR2,2174,41,16.49,1,1,50.66,21.61,0,0.0,0,1,0.0189,0.0244,50.66,16.49,3.07,12.56,total
2025-09-15,Meta,Meta_Camp_3,Meta_Camp_3_AS1,Meta_Camp_3_AS1_CR1,2506,63,23.02,2,2,86.61,42.97,0,0.0,1,1,0.0251,0.0317,43.31,11.51,3.76,20.62,total
2025-09-15,Meta,Meta_Camp_3,Meta_Camp_3_AS1,Meta_Camp_3_AS1_CR2,2575,37,12.49,0,0,0.0,0.0,0,0.0,0,0,0.0144,0.0,45.61,,0.0,-12.49,total
2025-09-15,Meta,Meta_Camp_3,Meta_Camp_3_AS2,Meta_Camp_3_AS2_CR1,2551,41,11.98,1,1,41.95,21.02,0,0.0,0,1,0.0161,0.0244,41.95,11.98,3.5,8.95,total
2025-09-15,Meta,Meta_Camp_3,Meta_Camp_3_AS2,Meta_Camp_3_AS2_CR2,1943,39,15.16,1,1,46.36,18.74,0,0.0,0,1,0.0201,0.0256,46.36,15.16,3.06,12.46,total
2025-09-15,Google,Google_Camp_1,Google_Camp_1_AS1,Google_Camp_1_AS1_CR1,1737,49,32.21,0,0,0.0,0.0,0,0.0,0,0,0.0282,0.0,51.99,,0.0,-32.21,total
2025-09-15,Google,Google_Camp_1,Google_Camp_1_AS1,Google_Camp_1_AS1_CR2,1622,94,43.47,6,6,374.42,144.2,0,0.0,2,4,0.058,0.0638,62.4,7.25,8.61,186.75,total
2025-09-15,Google,Google_Camp_1,Google_Camp_1_AS2,Google_Camp_1_AS2_CR1,1396,40,22.88,0,0,0.0,0.0,0,0.0,0,0,0.0287,0.0,56.46,,0.0,-22.88,total
2025-09-15,Google,Google_Camp_1,Google_Camp_1_AS2,Google_Camp_1_AS2_CR2,1341,26,9.56,2,2,138.57,62.13,0,0.0,1,1,0.0194,0.0769,69.28,4.78,14.49,66.88,total
2025-09-15,Google,Google_Camp_2,Google_Camp_2_AS1,Google_Camp_2_AS1_CR1,1759,96,56.08,6,6,390.15,147.42,0,0.0,2,4,0.0546,0.0625,65.02,9.35,6.96,186.65,total
2025-09-15,Google,Google_Camp_2,Google_Camp_2_AS1,Google_Camp_2_AS1_CR2,2080,73,38.24,2,2,105.78,47.25,0,0.0,0,2,0.0351,0.0274,52.89,19.12,2.77,20.29,total
2025-09-15,Google,Google_Camp_2,Google_Camp_2_AS2,Google_Camp_2_AS2_CR1,1116,19,10.82,1,1,56.97,25.95,0,0.0,1,0,0.017,0.0526,56.97,10.82,5.27,20.2,total
2025-09-15,Google,Google_Camp_2,Google_Camp_2_AS2,Google_Camp_2_AS2_CR2,1110,54,29.27,2,2,132.21,44.74,0,0.0,1,1,0.0486,0.037,66.11,14.63,4.52,58.2,total
2025-09-15,Google,Google_Camp_3,Google_Camp_3_AS1,Google_Camp_3_AS1_CR1,2018,67,36.2,1,1,57.9,21.8,0,0.0,0,1,0.0332,0.0149,57.9,36.2,1.6,-0.1,total
2025-09-15,Google,Google_Camp_3,Google_Camp_3_AS1,Google_Camp_3_AS1_CR2,1932,49,22.74,3,3,203.37,68.0,0,0.0,1,2,0.0254,0.0612,67.79,7.58,8.94,112.63,total
2025-09-15,Google,Google_Camp_3,Google_Camp_3_AS2,Google_Camp_3_AS2_CR1,2201,86,36.01,7,7,392.12,170.64,0,0.0,1,6,0.0391,0.0814,56.02,5.14,10.89,185.47,total
2025-09-15,Google,Google_Camp_3,Google_Camp_3_AS2,Google_Camp_3_AS2_CR2,1918,71,40.49,4,4,296.52,118.66,0,0.0,2,2,0.037,0.0563,74.13,10.12,7.32,137.37,total
2025-09-15,Amazon,Amazon_Camp_1,Amazon_Camp_1_AS1,Amazon_Camp_1_AS1_CR1,611,25,15.94,0,0,0.0,0.0,0,0.0,0,0,0.0409,0.0,63.78,,0.0,-15.94,total
2025-09-15,Amazon,Amazon_Camp_1,Amazon_Camp_1_AS1,Amazon_Camp_1_AS1_CR2,617,73,46.63,7,7,466.1,269.71,0,0.0,2,5,0.1183,0.0959,66.59,6.66,10.0,149.76,total
2025-09-15,Amazon,Amazon_Camp_1,Amazon_Camp_1_AS2,Amazon_Camp_1_AS2_CR1,745,31,19.24,2,2,110.99,62.11,0,0.0,1,1,0.0416,0.0645,55.49,9.62,5.77,29.64,total
2025-09-15,Amazon,Amazon_Camp_1,Amazon_Camp_1_AS2,Amazon_Camp_1_AS2_CR2,820,62,34.05,5,5,258.79,125.71,0,0.0,2,3,0.0756,0.0806,51.76,6.81,7.6,99.03,total
2025-09-15,Amazon,Amazon_Camp_2,Amazon_Camp_2_AS1,Amazon_Camp_2_AS1_CR1,703,26,14.16,0,0,0.0,0.0,0,0.0,0,0,0.037,0.0,46.45,,0.0,-14.16,total
2025-09-15,Amazon,Amazon_Camp_2,Amazon_Camp_2_AS1,Amazon_Camp_2_AS1_CR2,868,44,23.71,3,3,191.77,98.59,0,0.0,0,3,0.0507,0.0682,63.92,7.9,8.09,69.47,total
2025-09-15,Amazon,Amazon_Camp_2,Amazon_Camp_2_AS2,Amazon_Camp_2_AS2_CR1,620,29,14.92,2,2,79.35,41.82,0,0.0,1,1,0.0468,0.069,39.68,7.46,5.32,22.61,total
2025-09-15,Amazon,Amazon_Camp_2,Amazon_Camp_2_AS2,Amazon_Camp_2_AS2_CR2,965,66,39.24,9,9,569.07,282.77,0,0.0,2,7,0.0684,0.1364,63.23,4.36,14.5,247.06,total
2025-09-15,Amazon,Amazon_Camp_3,Amazon_Camp_3_AS1,Amazon_Camp_3_AS1_CR1,475,35,25.8,2,2,131.46,80.31,0,0.0,1,1,0.0737,0.0571,65.73,12.9,5.1,25.35,total
2025-09-15,Amazon,Amazon_Camp_3,Amazon_Camp_3_AS1,Amazon_Camp_3_AS1_CR2,817,37,20.76,5,5,287.55,141.03,0,0.0,1,4,0.0453,0.1351,57.51,4.15,13.85,125.76,total
2025-09-15,Amazon,Amazon_Camp_3,Amazon_Camp_3_AS2,Amazon_Camp_3_AS2_CR1,702,33,17.18,1,1,59.5,30.97,0,0.0,0,1,0.047,0.0303,59.5,17.18,3.46,11.35,total
2025-09-15,Amazon,Amazon_Camp_3,Amazon_Camp_3_AS2,Amazon_Camp_3_AS2_CR2,867,73,40.73,1,1,60.47,30.15,0,0.0,0,1,0.0842,0.0137,60.47,40.73,1.48,-10.41,total
2025-09-15,TikTok,TikTok_Camp_1,TikTok_Camp_1_AS1,TikTok_Camp_1_AS1_CR1,1659,24,5.47,0,0,0.0,0.0,0,0.0,0,0,0.0145,0.0,33.47,,0.0,-5.47,total
2025-09-15,TikTok,TikTok_Camp_1,TikTok_Camp_1_AS1,TikTok_Camp_1_AS1_CR2,4272,54,10.14,1,1,33.79,17.38,0,0.0,0,1,0.0126,0.0185,33.79,10.14,3.33,6.27,total
2025-09-15,TikTok,TikTok_Camp_1,TikTok_Camp_1_AS2,TikTok_Camp_1_AS2_CR1,2366,20,4.16,1,1,33.13,17.81,0,0.0,0,1,0.0085,0.05,33.13,4.16,7.96,11.16,total
2025-09-15,TikTok,TikTok_Camp_1,TikTok_Camp_1_AS2,TikTok_Camp_1_AS2_CR2,3766,60,12.28,1,1,41.63,22.87,0,0.0,0,1,0.0159,0.0167,41.63,12.28,3.39,6.48,total
2025-09-15,TikTok,TikTok_Camp_2,TikTok_Camp_2_AS1,TikTok_Camp_2_AS1_CR1,3222,66,11.9,1,1,29.74,14.17,0,0.0,0,1,0.0205,0.0152,29.74,11.9,2.5,3.67,total
2025-09-15,TikTok,TikTok_Camp_2,TikTok_Camp_2_AS1,TikTok_Camp_2_AS1_CR2,1950,29,6.34,1,1,38.63,19.64,0,0.0,0,1,0.0149,0.0345,38.63,6.34,6.09,12.65,total
2025-09-15,TikTok,TikTok_Camp_2,TikTok_Camp_2_AS2,TikTok_Camp_2_AS2_CR1,3929,57,10.68,0,0,0.0,0.0,0,0.0,0,0,0.0145,0.0,30.56,,0.0,-10.68,total
2025-09-15,TikTok,TikTok_Camp_2,TikTok_Camp_2_AS2,TikTok_Camp_2_AS2_CR2,3116,36,7.14,0,0,0.0,0.0,0,0.0,0,0,0.0116,0.0,29.92,,0.0,-7.14,total
2025-09-15,TikTok,TikTok_Camp_3,TikTok_Camp_3_AS1,TikTok_Camp_3_AS1_CR1,2346,38,7.84,2,2,80.69,43.3,0,0.0,0,2,0.0162,0.0526,40.34,3.92,10.29,29.55,total
2025-09-15,TikTok,TikTok_Camp_3,TikTok_Camp_3_AS1,TikTok_Camp_3_AS1_CR2,2868,37,7.93,0,0,0.0,0.0,0,0.0,0,0,0.0129,0.0,36.78,,0.0,-7.93,total
2025-09-15,TikTok,TikTok_Camp_3,TikTok_Camp_3_AS2,TikTok_Camp_3_AS2_CR1,3283,56,10.64,0,0,0.0,0.0,0,0.0,0,0,0.0171,0.0,42.93,,0.0,-10.64,total
2025-09-15,TikTok,TikTok_Camp_3,TikTok_Camp_3_AS2,TikTok_Camp_3_AS2_CR2,3226,28,5.89,0,0,0.0,0.0,0,0.0,0,0,0.0087,0.0,29.59,,0.0,-5.89,total
2025-09-16,Meta,Meta_Camp_1,Meta_Camp_1_AS1,Meta_Camp_1_AS1_CR1,2762,36,11.4,1,1,32.92,15.49,0,0.0,0,1,0.013,0.0278,32.92,11.4,2.89,6.03,total
2025-09-16,Meta,Meta_Camp_1,Meta_Camp_1_AS1,Meta_Camp_1_AS1_CR2,1762,30,9.36,3,3,125.5,57.88,0,0.0,0,3,0.017,0.1,41.83,3.12,13.41,58.26,total
2025-09-16,Meta,Meta_Camp_1,Meta_Camp_1_AS2,Meta_Camp_1_AS2_CR1,2483,32,12.76,0,0,0.0,0.0,0,0.0,0,0,0.0129,0.0,51.95,,0.0,-12.76,total
2025-09-16,Meta,Meta_Camp_1,Meta_Camp_1_AS2,Meta_Camp_1_AS2_CR2,2115,31,12.18,0,0,0.0,0.0,0,0.0,0,0,0.0147,0.0,54.48,,0.0,-12.18,total
2025-09-16,Meta,Meta_Camp_2,Meta_Camp_2_AS1,Meta_Camp_2_AS1_CR1,2630,42,17.57,2,2,84.57,36.79,0,0.0,0,2,0.016,0.0476,42.29,8.79,4.81,30.21,total
2025-09-16,Meta,Meta_Camp_2,Meta_Camp_2_AS1,Meta_Camp_2_AS1_CR2,2648,47,11.19,1,1,35.18,17.17,0,0.0,0,1,0.0177,0.0213,35.18,11.19,3.14,6.82,total
